signal_date,entry_date,exit_date,candidate_rank,ticker,path_required_for_c2_top5_test,timing_variant,entry_price_kind,exit_price_kind,entry_close,exit_close,entry_open,gross_return_unadjusted,official_ohlc_path_ready,source_quality,blocked_reason,adjusted_close_status,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-01-09,2015-01-12,2015-01-19,1,2330,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-09,2015-01-12,2015-01-19,2,2454,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-09,2015-01-12,2015-01-19,3,3481,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-09,2015-01-12,2015-01-19,4,2317,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-09,2015-01-12,2015-01-19,5,2409,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-16,2015-01-19,2015-01-26,1,2330,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-16,2015-01-19,2015-01-26,2,2454,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-16,2015-01-19,2015-01-26,3,2317,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-16,2015-01-19,2015-01-26,4,3474,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-16,2015-01-19,2015-01-26,5,3481,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-23,2015-01-26,2015-02-02,1,2317,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-23,2015-01-26,2015-02-02,2,2454,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-23,2015-01-26,2015-02-02,3,3673,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-23,2015-01-26,2015-02-02,4,2303,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-23,2015-01-26,2015-02-02,5,2357,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-30,2015-02-02,2015-02-09,1,2603,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,21.6,22.4,22.05,0.0370370370370369,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-30,2015-02-02,2015-02-09,2,3045,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-30,2015-02-02,2015-02-09,3,3105,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-30,2015-02-02,2015-02-09,4,2448,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-01-30,2015-02-02,2015-02-09,5,3231,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-06,2015-02-09,2015-02-24,1,4938,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-06,2015-02-09,2015-02-24,2,4915,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-06,2015-02-09,2015-02-24,3,3035,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-06,2015-02-09,2015-02-24,4,2474,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-06,2015-02-09,2015-02-24,5,2330,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-13,2015-02-24,2015-03-02,1,3044,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,69.8,66.0,68.9,-0.0544412607449856,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-13,2015-02-24,2015-03-02,2,2330,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-13,2015-02-24,2015-03-02,3,2882,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-13,2015-02-24,2015-03-02,4,1303,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-13,2015-02-24,2015-03-02,5,2393,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-26,2015-03-02,2015-03-09,1,8150,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,48.7,47.5,48.3,-0.0246406570841889,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-26,2015-03-02,2015-03-09,2,2474,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-26,2015-03-02,2015-03-09,3,2325,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-26,2015-03-02,2015-03-09,4,1216,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-02-26,2015-03-02,2015-03-09,5,6282,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-06,2015-03-09,2015-03-16,1,2377,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-06,2015-03-09,2015-03-16,2,8150,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-06,2015-03-09,2015-03-16,3,2330,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-06,2015-03-09,2015-03-16,4,2474,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-06,2015-03-09,2015-03-16,5,6286,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-13,2015-03-16,2015-03-23,1,2330,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-13,2015-03-16,2015-03-23,2,2881,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,56.6,57.0,56.8,0.0070671378091873,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-13,2015-03-16,2015-03-23,3,2520,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-13,2015-03-16,2015-03-23,4,2615,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-13,2015-03-16,2015-03-23,5,2499,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-20,2015-03-23,2015-03-30,1,4958,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-20,2015-03-23,2015-03-30,2,9914,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-20,2015-03-23,2015-03-30,3,2308,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-20,2015-03-23,2015-03-30,4,2324,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,26.9,25.5,27.0,-0.0520446096654274,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-20,2015-03-23,2015-03-30,5,2317,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-27,2015-03-30,2015-04-07,1,2329,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-27,2015-03-30,2015-04-07,2,8299,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-27,2015-03-30,2015-04-07,3,4958,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-27,2015-03-30,2015-04-07,4,3163,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-03-27,2015-03-30,2015-04-07,5,2449,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-02,2015-04-07,2015-04-13,1,3163,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-02,2015-04-07,2015-04-13,2,2884,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-02,2015-04-07,2015-04-13,3,3658,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-02,2015-04-07,2015-04-13,4,9939,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-02,2015-04-07,2015-04-13,5,6120,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-10,2015-04-13,2015-04-20,1,8936,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-10,2015-04-13,2015-04-20,2,3163,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-10,2015-04-13,2015-04-20,3,2884,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-10,2015-04-13,2015-04-20,4,2881,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-10,2015-04-13,2015-04-20,5,2317,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-17,2015-04-20,2015-04-27,1,2331,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-17,2015-04-20,2015-04-27,2,2337,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-17,2015-04-20,2015-04-27,3,8936,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-17,2015-04-20,2015-04-27,4,2881,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-17,2015-04-20,2015-04-27,5,5269,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-24,2015-04-27,2015-05-04,1,6605,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-24,2015-04-27,2015-05-04,2,2313,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-24,2015-04-27,2015-05-04,3,2610,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-24,2015-04-27,2015-05-04,4,1102,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-24,2015-04-27,2015-05-04,5,2801,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-30,2015-05-04,2015-05-11,1,2354,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-30,2015-05-04,2015-05-11,2,2610,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-30,2015-05-04,2015-05-11,3,6605,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-30,2015-05-04,2015-05-11,4,3374,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-04-30,2015-05-04,2015-05-11,5,2892,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-08,2015-05-11,2015-05-18,1,2330,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-08,2015-05-11,2015-05-18,2,2891,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,22.7,22.4,23.15,-0.0132158590308369,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-08,2015-05-11,2015-05-18,3,2317,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-08,2015-05-11,2015-05-18,4,2892,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-08,2015-05-11,2015-05-18,5,2834,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-15,2015-05-18,2015-05-25,1,2892,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-15,2015-05-18,2015-05-25,2,2891,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-15,2015-05-18,2015-05-25,3,2834,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-15,2015-05-18,2015-05-25,4,2884,True,next_day_close_entry_fixed_5td_exit,official_unadjusted_close,official_unadjusted_close,20.15,20.35,20.1,0.0099255583126551,True,official_unadjusted_ohlcv_twse_stock_day,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-15,2015-05-18,2015-05-25,5,9945,True,next_day_close_entry_fixed_5td_exit,,,,,,,False,blocked_missing_selected_candidate_official_ohlc_path,missing_official_ohlc_path_for_layer4_top5_candidate,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-22,2015-05-25,2015-06-01,1,2891,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-22,2015-05-25,2015-06-01,2,2881,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-22,2015-05-25,2015-06-01,3,1708,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-22,2015-05-25,2015-06-01,4,2884,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-22,2015-05-25,2015-06-01,5,1303,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-29,2015-06-01,2015-06-08,1,2882,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-29,2015-06-01,2015-06-08,2,2881,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-29,2015-06-01,2015-06-08,3,1216,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-29,2015-06-01,2015-06-08,4,2890,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-05-29,2015-06-01,2015-06-08,5,2891,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-06-05,2015-06-08,2015-06-15,1,2890,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
2015-06-05,2015-06-08,2015-06-15,2,2882,False,next_day_close_entry_fixed_5td_exit,,,,,,,False,not_required_when_c2_gate_false,,blocked_not_required_for_this_unadjusted_top5_contract,True,False,False,False,False,False,False,False,True,False
