baseline_compact_universe_row_id,snapshot_date,ticker,name,market,variant,scope_type,active_for_layer1_source_scope,selection_bucket,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,monthly_revenue_available,quarterly_fundamental_available,monthly_revenue_yoy,monthly_revenue_3m_yoy,eps,gross_margin,operating_margin,layer1_financial_risk_flag_count,layer1_quality_floor_risk_pctile_by_week,layer1_exclude_bottom20_candidate,layer1_exclude_bottom30_candidate,diagnostic_only,not_live_rule,forward_returns_live_rule_usage,trade_index,stock_entry_close,0050_entry_close,0050_entry_source_quality,0050_entry_blocked,00631L_entry_close,00631L_entry_source_quality,00631L_entry_blocked,target_date_5d,stock_target_close_5d,forward_return_5d,0050_target_close_5d,0050_target_source_quality_5d,0050_target_blocked_5d,0050_forward_return_5d,forward_excess_vs_0050_5d,00631L_target_close_5d,00631L_target_source_quality_5d,00631L_target_blocked_5d,00631L_forward_return_5d,forward_excess_vs_00631L_5d,target_date_10d,stock_target_close_10d,forward_return_10d,0050_target_close_10d,0050_target_source_quality_10d,0050_target_blocked_10d,0050_forward_return_10d,forward_excess_vs_0050_10d,00631L_target_close_10d,00631L_target_source_quality_10d,00631L_target_blocked_10d,00631L_forward_return_10d,forward_excess_vs_00631L_10d,target_date_20d,stock_target_close_20d,forward_return_20d,0050_target_close_20d,0050_target_source_quality_20d,0050_target_blocked_20d,0050_forward_return_20d,forward_excess_vs_0050_20d,00631L_target_close_20d,00631L_target_source_quality_20d,00631L_target_blocked_20d,00631L_forward_return_20d,forward_excess_vs_00631L_20d,target_date_40d,stock_target_close_40d,forward_return_40d,0050_target_close_40d,0050_target_source_quality_40d,0050_target_blocked_40d,0050_forward_return_40d,forward_excess_vs_0050_40d,00631L_target_close_40d,00631L_target_source_quality_40d,00631L_target_blocked_40d,00631L_forward_return_40d,forward_excess_vs_00631L_40d,evaluation_metadata_only,future_return_as_rule,forward_return_as_rule,RS5,rel_return_vs_00631L_5d,RS10,rel_return_vs_00631L_10d,RS20,rel_return_vs_00631L_20d,RS40,rel_return_vs_00631L_40d,RS60,rel_return_vs_00631L_60d,RS30_proxy,RS30_source_quality,RS5_source_quality,RS10_source_quality,RS20_source_quality,RS40_source_quality,RS60_source_quality,rs5_minus_rs10,rs10_minus_rs20,rs20_minus_rs60,rs_short_acceleration_flag,rs_short_deterioration_flag,rs20_primary_positive_flag,rs30_proxy_positive_flag,rs60_medium_context_positive_flag,rs60_pctile_by_week,rs60_top20_by_week,rs60_top10_by_week,rs60_high_short_rs_weakening_exhaustion_context,rs_window_context_source_quality,rs30_exact_available,win_both_5d,only_win_0050_lose_00631L_5d,fail_0050_5d,forward_eval_available_5d,win_both_10d,only_win_0050_lose_00631L_10d,fail_0050_10d,forward_eval_available_10d,win_both_20d,only_win_0050_lose_00631L_20d,fail_0050_20d,forward_eval_available_20d,win_both_40d,only_win_0050_lose_00631L_40d,fail_0050_40d,forward_eval_available_40d,P1_top_decile_vs_0050_5d,P1_bottom_decile_vs_0050_5d,P1_top_decile_vs_00631L_5d,P1_bottom_decile_vs_00631L_5d,P1_top_decile_vs_0050_10d,P1_bottom_decile_vs_0050_10d,P1_top_decile_vs_00631L_10d,P1_bottom_decile_vs_00631L_10d,P1_top_decile_vs_0050_20d,P1_bottom_decile_vs_0050_20d,P1_top_decile_vs_00631L_20d,P1_bottom_decile_vs_00631L_20d,P1_top_decile_vs_0050_40d,P1_bottom_decile_vs_0050_40d,P1_top_decile_vs_00631L_40d,P1_bottom_decile_vs_00631L_40d,P2_top_decile_vs_0050_5d,P2_bottom_decile_vs_0050_5d,P2_top_decile_vs_00631L_5d,P2_bottom_decile_vs_00631L_5d,P2_top_decile_vs_0050_10d,P2_bottom_decile_vs_0050_10d,P2_top_decile_vs_00631L_10d,P2_bottom_decile_vs_00631L_10d,P2_top_decile_vs_0050_20d,P2_bottom_decile_vs_0050_20d,P2_top_decile_vs_00631L_20d,P2_bottom_decile_vs_00631L_20d,P2_top_decile_vs_0050_40d,P2_bottom_decile_vs_0050_40d,P2_top_decile_vs_00631L_40d,P2_bottom_decile_vs_00631L_40d,2024_latest_top_decile_vs_0050_5d,2024_latest_bottom_decile_vs_0050_5d,2024_latest_top_decile_vs_00631L_5d,2024_latest_bottom_decile_vs_00631L_5d,2024_latest_top_decile_vs_0050_10d,2024_latest_bottom_decile_vs_0050_10d,2024_latest_top_decile_vs_00631L_10d,2024_latest_bottom_decile_vs_00631L_10d,2024_latest_top_decile_vs_0050_20d,2024_latest_bottom_decile_vs_0050_20d,2024_latest_top_decile_vs_00631L_20d,2024_latest_bottom_decile_vs_00631L_20d,2024_latest_top_decile_vs_0050_40d,2024_latest_bottom_decile_vs_0050_40d,2024_latest_top_decile_vs_00631L_40d,2024_latest_bottom_decile_vs_00631L_40d,2026YTD_top_decile_vs_0050_5d,2026YTD_bottom_decile_vs_0050_5d,2026YTD_top_decile_vs_00631L_5d,2026YTD_bottom_decile_vs_00631L_5d,2026YTD_top_decile_vs_0050_10d,2026YTD_bottom_decile_vs_0050_10d,2026YTD_top_decile_vs_00631L_10d,2026YTD_bottom_decile_vs_00631L_10d,2026YTD_top_decile_vs_0050_20d,2026YTD_bottom_decile_vs_0050_20d,2026YTD_top_decile_vs_00631L_20d,2026YTD_bottom_decile_vs_00631L_20d,2026YTD_top_decile_vs_0050_40d,2026YTD_bottom_decile_vs_0050_40d,2026YTD_top_decile_vs_00631L_40d,2026YTD_bottom_decile_vs_00631L_40d
2015-01-09|2330,2015-01-09,2330,台積電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,1.0,1.0,1.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,134.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,137.0,0.02238805970149249,11.536118507385254,cache_exact,False,-0.009826025165724173,0.032214084867216664,0.881820023059845,cache_exact,False,0.012004245161859606,0.010383814539632885,2015-01-23,145.0,0.08208955223880587,12.09971523284912,cache_exact,False,0.03854889483001589,0.043540657408789984,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.10660293363061835,2015-02-06,143.0,0.0671641791044777,12.1085205078125,cache_exact,False,0.039304673656699984,0.02785950544777771,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.09219401186657938,2015-03-17,149.0,0.11194029850746268,12.178969383239746,cache_exact,False,0.04535147726397426,0.06658882124348842,0.8418200016021729,cache_exact,False,-0.033901030816413824,0.1458413293238765,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|2454,2015-01-09,2454,聯發科,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,2.0,2.0,2.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,488.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,475.5,-0.02561475409836067,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.015788728932636498,0.881820023059845,cache_exact,False,0.012004245161859606,-0.037618999260220276,2015-01-23,494.5,0.013319672131147486,12.09971523284912,cache_exact,False,0.03854889483001589,-0.025229222698868403,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.03783305352295996,2015-02-06,479.0,-0.018442622950819665,12.1085205078125,cache_exact,False,0.039304673656699984,-0.05774729660751965,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.006587209811282024,2015-03-17,430.0,-0.11885245901639341,12.178969383239746,cache_exact,False,0.04535147726397426,-0.16420393628036767,0.8418200016021729,cache_exact,False,-0.033901030816413824,-0.08495142819997958,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|3481,2015-01-09,3481,群創,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,3.0,3.0,3.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,16.8,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,16.2,-0.03571428571428581,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.025888260548561637,0.881820023059845,cache_exact,False,0.012004245161859606,-0.047718530876145415,2015-01-23,15.7,-0.06547619047619058,12.09971523284912,cache_exact,False,0.03854889483001589,-0.10402508530620647,0.8500000238418579,cache_exact,False,-0.024513381391812472,-0.040962809084378105,2015-02-06,15.8,-0.059523809523809534,12.1085205078125,cache_exact,False,0.039304673656699984,-0.09882848318050952,0.8495500087738037,cache_exact,False,-0.02502983276210169,-0.034493976761707845,2015-03-17,15.75,-0.0625,12.178969383239746,cache_exact,False,0.04535147726397426,-0.10785147726397426,0.8418200016021729,cache_exact,False,-0.033901030816413824,-0.028598969183586176,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|2317,2015-01-09,2317,鴻海,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,4.0,4.0,4.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,86.5,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,84.1,-0.02774566473988449,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.017919639574160318,0.881820023059845,cache_exact,False,0.012004245161859606,-0.039749909901744096,2015-01-23,87.8,0.015028901734104094,12.09971523284912,cache_exact,False,0.03854889483001589,-0.023519993095911795,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.039542283125916566,2015-02-06,87.3,0.009248554913294793,12.1085205078125,cache_exact,False,0.039304673656699984,-0.03005611874340519,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.03427838767539648,2015-03-17,87.3,0.009248554913294793,12.178969383239746,cache_exact,False,0.04535147726397426,-0.03610292235067947,0.8418200016021729,cache_exact,False,-0.033901030816413824,0.04314958572970862,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|2409,2015-01-09,2409,友達,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,5.0,5.0,5.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,18.5,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,17.8,-0.037837837837837784,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.028011812672113612,0.881820023059845,cache_exact,False,0.012004245161859606,-0.04984208299969739,2015-01-23,17.45,-0.05675675675675684,12.09971523284912,cache_exact,False,0.03854889483001589,-0.09530565158677273,0.8500000238418579,cache_exact,False,-0.024513381391812472,-0.03224337536494437,2015-02-06,17.2,-0.07027027027027033,12.1085205078125,cache_exact,False,0.039304673656699984,-0.10957494392697031,0.8495500087738037,cache_exact,False,-0.02502983276210169,-0.04524043750816864,2015-03-17,16.1,-0.12972972972972963,12.178969383239746,cache_exact,False,0.04535147726397426,-0.1750812069937039,0.8418200016021729,cache_exact,False,-0.033901030816413824,-0.0958286989133158,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|3474,2015-01-09,3474,華亞科,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,6.0,6.0,6.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,49.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,45.5,-0.0714285714285714,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.061602546262847224,0.881820023059845,cache_exact,False,0.012004245161859606,-0.083432816590431,2015-01-23,46.05,-0.06020408163265312,12.09971523284912,cache_exact,False,0.03854889483001589,-0.098752976462669,0.8500000238418579,cache_exact,False,-0.024513381391812472,-0.035690700240840645,2015-02-06,46.7,-0.04693877551020398,12.1085205078125,cache_exact,False,0.039304673656699984,-0.08624344916690396,0.8495500087738037,cache_exact,False,-0.02502983276210169,-0.02190894274810229,2015-03-17,42.9,-0.1244897959183674,12.178969383239746,cache_exact,False,0.04535147726397426,-0.16984127318234166,0.8418200016021729,cache_exact,False,-0.033901030816413824,-0.09058876510195357,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|3008,2015-01-09,3008,大立光,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,7.0,7.0,7.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,2340.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,2385.0,0.019230769230769162,11.536118507385254,cache_exact,False,-0.009826025165724173,0.029056794396493335,0.881820023059845,cache_exact,False,0.012004245161859606,0.007226524068909557,2015-01-23,2770.0,0.18376068376068377,12.09971523284912,cache_exact,False,0.03854889483001589,0.14521178893066788,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.20827406515249625,2015-02-06,2605.0,0.11324786324786329,12.1085205078125,cache_exact,False,0.039304673656699984,0.0739431895911633,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.13827769600996498,2015-03-17,2735.0,0.16880341880341887,12.178969383239746,cache_exact,False,0.04535147726397426,0.12345194153944461,0.8418200016021729,cache_exact,False,-0.033901030816413824,0.2027044496198327,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|3673,2015-01-09,3673,TPK-KY,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,8.0,8.0,8.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,211.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,193.0,-0.08530805687203791,11.536118507385254,cache_exact,False,-0.009826025165724173,-0.07548203170631373,0.881820023059845,cache_exact,False,0.012004245161859606,-0.09731230203389751,2015-01-23,216.5,0.026066350710900466,12.09971523284912,cache_exact,False,0.03854889483001589,-0.012482544119115424,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.05057973210271294,2015-02-06,207.5,-0.016587677725118488,12.1085205078125,cache_exact,False,0.039304673656699984,-0.05589235138181847,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.008442155036983201,2015-03-17,227.5,0.0781990521327014,12.178969383239746,cache_exact,False,0.04535147726397426,0.032847574868727136,0.8418200016021729,cache_exact,False,-0.033901030816413824,0.11210008294911522,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|2498,2015-01-09,2498,宏達電,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,9.0,9.0,9.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,148.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,147.5,-0.0033783783783783994,11.536118507385254,cache_exact,False,-0.009826025165724173,0.006447646787345773,0.881820023059845,cache_exact,False,0.012004245161859606,-0.015382623540238005,2015-01-23,156.0,0.054054054054053946,12.09971523284912,cache_exact,False,0.03854889483001589,0.015505159224038056,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.07856743544586642,2015-02-06,158.5,0.07094594594594605,12.1085205078125,cache_exact,False,0.039304673656699984,0.03164127228924607,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.09597577870804774,2015-03-17,141.5,-0.04391891891891897,12.178969383239746,cache_exact,False,0.04535147726397426,-0.08927039618289323,0.8418200016021729,cache_exact,False,-0.033901030816413824,-0.010017888102505146,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09|2474,2015-01-09,2474,可成,TWSE,top250_core_conditional_buffer50,active_layer1_source_scope,True,core,10.0,10.0,10.0,False,False,,,,,,1,0.5016666666666667,False,False,True,True,False,4,255.0,11.65059757232666,cache_exact,False,0.8713600039482117,cache_exact,False,2015-01-16,257.5,0.009803921568627416,11.536118507385254,cache_exact,False,-0.009826025165724173,0.01962994673435159,0.881820023059845,cache_exact,False,0.012004245161859606,-0.0022003235932321896,2015-01-23,282.0,0.10588235294117654,12.09971523284912,cache_exact,False,0.03854889483001589,0.06733345811116065,0.8500000238418579,cache_exact,False,-0.024513381391812472,0.130395734332989,2015-02-06,279.0,0.09411764705882364,12.1085205078125,cache_exact,False,0.039304673656699984,0.054812973402123655,0.8495500087738037,cache_exact,False,-0.02502983276210169,0.11914747982092533,2015-03-17,287.5,0.12745098039215685,12.178969383239746,cache_exact,False,0.04535147726397426,0.0820995031281826,0.8418200016021729,cache_exact,False,-0.033901030816413824,0.16135201120857068,True,False,False,,,,,,,,,,,,proxy_midpoint_rs20_rs40,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit,exact_from_stock_features_pit_optional,exact_from_stock_features_pit,,,,False,False,False,False,False,,False,False,False,diagnostic_pit_from_stock_features_no_forward_return_rule,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
